type,num_line,ad_id
bus,"95""",ad_218
bus,T3b,ad_1391
metro,"11""",ad_1391
bus,"26""",ad_1391
bus,"48""",ad_1391
bus,"60""",ad_1391
bus,"61""",ad_1391
bus,"96""",ad_1391
bus,105,ad_1391
bus,115,ad_1391
bus,129,ad_1391
bus,170,ad_1391
bus,249,ad_1391
metro,"13""",ad_1200
bus,"30""",ad_1200
bus,"31""",ad_1200
bus,"54""",ad_1200
bus,"66""",ad_1200
bus,"74""",ad_1200
bus,"81""",ad_1200
bus,518,ad_1200
bus,T3b,ad_833
bus,"26""",ad_833
bus,"57""",ad_833
bus,"60""",ad_833
bus,"61""",ad_833
bus,"64""",ad_833
bus,"69""",ad_833
bus,"76""",ad_833
bus,"96""",ad_833
bus,102,ad_833
bus,351,ad_833
bus,501,ad_833
metro,"13""",ad_662
bus,"31""",ad_662
bus,"54""",ad_662
bus,"74""",ad_662
bus,"81""",ad_662
bus,518,ad_662
bus,"T2""",ad_304
bus,T3a,ad_304
metro,"12""",ad_304
bus,"39""",ad_304
bus,"42""",ad_304
bus,"62""",ad_304
bus,"80""",ad_304
bus,126,ad_304
bus,169,ad_304
bus,189,ad_304
bus,290,ad_304
bus,323,ad_304
metro,"10""",ad_542
bus,"22""",ad_542
bus,"32""",ad_542
bus,"52""",ad_542
bus,"62""",ad_542
bus,"70""",ad_542
bus,"72""",ad_542
bus,123,ad_542
bus,241,ad_542
metro,"13""",ad_1228
bus,"30""",ad_1228
bus,"31""",ad_1228
bus,"54""",ad_1228
bus,"60""",ad_1228
bus,"74""",ad_1228
bus,"80""",ad_1228
bus,"81""",ad_1228
bus,"95""",ad_1228
bus,518,ad_1228
bus,"29""",ad_1955
bus,"46""",ad_1955
bus,"56""",ad_1955
bus,"64""",ad_1955
bus,112,ad_1955
bus,114,ad_1955
bus,115,ad_1955
bus,118,ad_1955
bus,124,ad_1955
bus,210,ad_1955
bus,318,ad_1955
bus,325,ad_1955
bus,"T2""",ad_1669
bus,T3a,ad_1669
metro,"12""",ad_1669
bus,"39""",ad_1669
bus,"42""",ad_1669
bus,"62""",ad_1669
bus,"80""",ad_1669
bus,126,ad_1669
bus,169,ad_1669
bus,189,ad_1669
bus,290,ad_1669
bus,323,ad_1669
bus,"46""",ad_987
bus,T3a,ad_1854
bus,"62""",ad_1854
bus,"89""",ad_1854
bus,"95""",ad_1854
bus,T3b,ad_1050
metro,"11""",ad_1050
bus,"26""",ad_1050
bus,"48""",ad_1050
bus,"60""",ad_1050
bus,"61""",ad_1050
bus,"96""",ad_1050
bus,105,ad_1050
bus,115,ad_1050
bus,129,ad_1050
bus,170,ad_1050
bus,249,ad_1050
metro,"11""",ad_1269
bus,"20""",ad_1269
bus,"46""",ad_1269
bus,"56""",ad_1269
bus,"65""",ad_1269
bus,"69""",ad_1269
bus,"75""",ad_1269
bus,"96""",ad_1269
bus,T3b,ad_1664
bus,"26""",ad_1664
bus,"57""",ad_1664
bus,"60""",ad_1664
bus,"61""",ad_1664
bus,"64""",ad_1664
bus,"69""",ad_1664
bus,"76""",ad_1664
bus,"96""",ad_1664
bus,102,ad_1664
bus,351,ad_1664
bus,501,ad_1664
metro,"12""",ad_400
bus,"30""",ad_400
bus,"54""",ad_400
bus,"67""",ad_400
bus,"74""",ad_400
bus,"80""",ad_400
bus,"85""",ad_400
bus,"95""",ad_400
metro,"12""",ad_1768
bus,"39""",ad_1768
bus,"62""",ad_1768
bus,"70""",ad_1768
bus,"80""",ad_1768
bus,"88""",ad_1768
bus,"89""",ad_1768
bus,"95""",ad_1768
metro,"13""",ad_381
bus,"28""",ad_381
bus,"58""",ad_381
bus,"62""",ad_381
bus,"88""",ad_381
metro,"10""",ad_2051
bus,"22""",ad_2051
bus,"32""",ad_2051
bus,"52""",ad_2051
bus,"62""",ad_2051
bus,"72""",ad_2051
bus,123,ad_2051
bus,175,ad_2051
bus,189,ad_2051
bus,241,ad_2051
bus,289,ad_2051
bus,"20""",ad_68
bus,"30""",ad_68
bus,"31""",ad_68
bus,"32""",ad_68
bus,"35""",ad_68
bus,"38""",ad_68
bus,"39""",ad_68
bus,"46""",ad_68
bus,"48""",ad_68
bus,"56""",ad_68
bus,"65""",ad_68
bus,350,ad_68
bus,"29""",ad_1954
bus,"46""",ad_1954
bus,"56""",ad_1954
bus,"64""",ad_1954
bus,112,ad_1954
bus,114,ad_1954
bus,115,ad_1954
bus,118,ad_1954
bus,124,ad_1954
bus,210,ad_1954
bus,318,ad_1954
bus,325,ad_1954
bus,"46""",ad_2036
bus,"56""",ad_2036
bus,"61""",ad_2036
bus,"69""",ad_2036
bus,"76""",ad_2036
metro,"12""",ad_329
bus,"31""",ad_329
bus,"56""",ad_329
bus,"60""",ad_329
bus,"80""",ad_329
bus,"85""",ad_329
bus,"95""",ad_329
bus,137,ad_329
bus,255,ad_329
bus,"29""",ad_1239
bus,"67""",ad_1239
bus,"69""",ad_1239
bus,"75""",ad_1239
bus,"76""",ad_1239
bus,"96""",ad_1239
metro,"12""",ad_1791
bus,"31""",ad_1791
bus,"56""",ad_1791
bus,"60""",ad_1791
bus,"85""",ad_1791
bus,302,ad_1791
metro,"10""",ad_544
bus,"22""",ad_544
bus,"32""",ad_544
bus,"52""",ad_544
bus,"62""",ad_544
bus,"70""",ad_544
bus,"72""",ad_544
bus,123,ad_544
bus,241,ad_544
bus,T3a,ad_160
bus,"28""",ad_160
bus,"38""",ad_160
bus,"58""",ad_160
bus,"62""",ad_160
bus,"68""",ad_160
bus,125,ad_160
bus,126,ad_160
bus,128,ad_160
bus,187,ad_160
bus,188,ad_160
bus,194,ad_160
bus,197,ad_160
bus,295,ad_160
bus,297,ad_160
bus,299,ad_160
bus,513,ad_160
bus,T3a,ad_9
bus,"28""",ad_9
bus,"38""",ad_9
bus,"58""",ad_9
bus,"62""",ad_9
bus,"68""",ad_9
bus,125,ad_9
bus,126,ad_9
bus,128,ad_9
bus,187,ad_9
bus,188,ad_9
bus,194,ad_9
bus,197,ad_9
bus,295,ad_9
bus,297,ad_9
bus,299,ad_9
bus,513,ad_9
bus,"46""",ad_1361
bus,"75""",ad_1361
bus,"26""",ad_1035
bus,"57""",ad_1035
bus,"61""",ad_1035
bus,"64""",ad_1035
bus,"69""",ad_1035
bus,"76""",ad_1035
bus,501,ad_1035
metro,"10""",ad_2076
bus,"22""",ad_2076
bus,"32""",ad_2076
bus,"52""",ad_2076
bus,"62""",ad_2076
bus,"70""",ad_2076
bus,"72""",ad_2076
bus,123,ad_2076
bus,241,ad_2076
bus,"30""",ad_2027
bus,"31""",ad_2027
bus,"43""",ad_2027
bus,"84""",ad_2027
bus,"92""",ad_2027
bus,"93""",ad_2027
metro,"10""",ad_504
bus,"42""",ad_504
bus,"62""",ad_504
bus,"70""",ad_504
bus,"88""",ad_504
metro,"10""",ad_2049
bus,"22""",ad_2049
bus,"32""",ad_2049
bus,"52""",ad_2049
bus,"62""",ad_2049
bus,"72""",ad_2049
bus,123,ad_2049
bus,175,ad_2049
bus,189,ad_2049
bus,241,ad_2049
bus,289,ad_2049
bus,"29""",ad_1167
bus,"46""",ad_1167
bus,"56""",ad_1167
bus,"64""",ad_1167
bus,112,ad_1167
bus,114,ad_1167
bus,115,ad_1167
bus,118,ad_1167
bus,124,ad_1167
bus,210,ad_1167
bus,318,ad_1167
bus,325,ad_1167
bus,"22""",ad_1091
bus,"30""",ad_1091
bus,"32""",ad_1091
bus,"52""",ad_1091
bus,"63""",ad_1091
bus,"72""",ad_1091
bus,"73""",ad_1091
bus,"82""",ad_1091
bus,"92""",ad_1091
bus,"20""",ad_670
bus,"30""",ad_670
bus,"31""",ad_670
bus,"32""",ad_670
bus,"35""",ad_670
bus,"38""",ad_670
bus,"39""",ad_670
bus,"46""",ad_670
bus,"48""",ad_670
bus,"56""",ad_670
bus,"65""",ad_670
bus,350,ad_670
metro,"11""",ad_1595
bus,"20""",ad_1595
bus,"46""",ad_1595
bus,"56""",ad_1595
bus,"65""",ad_1595
bus,"69""",ad_1595
bus,"75""",ad_1595
bus,"96""",ad_1595
bus,T3b,ad_1626
metro,"11""",ad_1626
bus,"26""",ad_1626
bus,"48""",ad_1626
bus,"60""",ad_1626
bus,"61""",ad_1626
bus,"96""",ad_1626
bus,105,ad_1626
bus,115,ad_1626
bus,129,ad_1626
bus,170,ad_1626
bus,249,ad_1626
metro,"12""",ad_242
bus,"31""",ad_242
bus,"56""",ad_242
bus,"60""",ad_242
bus,"80""",ad_242
bus,"85""",ad_242
bus,"95""",ad_242
bus,137,ad_242
bus,255,ad_242
bus,"30""",ad_1710
bus,"53""",ad_1710
bus,"94""",ad_1710
bus,518,ad_1710
bus,"48""",ad_152
bus,"54""",ad_152
bus,"60""",ad_152
bus,519,ad_152
metro,"10""",ad_1750
bus,"22""",ad_1750
bus,"32""",ad_1750
bus,"52""",ad_1750
bus,"62""",ad_1750
bus,"70""",ad_1750
bus,"72""",ad_1750
bus,123,ad_1750
bus,241,ad_1750
bus,T3b,ad_1455
bus,"56""",ad_1455
bus,"60""",ad_1455
bus,137,ad_1455
bus,166,ad_1455
bus,302,ad_1455
bus,341,ad_1455
bus,T3a,ad_236
metro,"13""",ad_236
bus,"58""",ad_236
bus,"62""",ad_236
bus,"95""",ad_236
bus,191,ad_236
bus,T3b,ad_1900
bus,"26""",ad_1900
bus,"57""",ad_1900
bus,"60""",ad_1900
bus,"61""",ad_1900
bus,"64""",ad_1900
bus,"69""",ad_1900
bus,"76""",ad_1900
bus,"96""",ad_1900
bus,102,ad_1900
bus,351,ad_1900
bus,501,ad_1900
metro,"12""",ad_564
bus,"30""",ad_564
bus,"54""",ad_564
bus,"67""",ad_564
bus,"74""",ad_564
bus,"80""",ad_564
bus,"85""",ad_564
bus,"95""",ad_564
bus,"20""",ad_1338
bus,"30""",ad_1338
bus,"31""",ad_1338
bus,"32""",ad_1338
bus,"35""",ad_1338
bus,"38""",ad_1338
bus,"39""",ad_1338
bus,"46""",ad_1338
bus,"48""",ad_1338
bus,"56""",ad_1338
bus,"65""",ad_1338
bus,350,ad_1338
bus,"20""",ad_1250
bus,"29""",ad_1250
bus,"38""",ad_1250
bus,"39""",ad_1250
bus,"47""",ad_1250
bus,"48""",ad_1250
bus,"67""",ad_1250
bus,"74""",ad_1250
bus,"85""",ad_1250
metro,"12""",ad_725
bus,"30""",ad_725
bus,"54""",ad_725
bus,"67""",ad_725
bus,"74""",ad_725
bus,"80""",ad_725
bus,"85""",ad_725
bus,"95""",ad_725
bus,T3b,ad_1908
bus,"48""",ad_1908
bus,"60""",ad_1908
bus,"75""",ad_1908
bus,151,ad_1908
metro,"12""",ad_2074
bus,"30""",ad_2074
bus,"54""",ad_2074
bus,"67""",ad_2074
bus,"74""",ad_2074
bus,"80""",ad_2074
bus,"85""",ad_2074
bus,"95""",ad_2074
metro,"10""",ad_1398
bus,"22""",ad_1398
bus,"32""",ad_1398
bus,"52""",ad_1398
bus,"62""",ad_1398
bus,"72""",ad_1398
bus,123,ad_1398
bus,175,ad_1398
bus,189,ad_1398
bus,241,ad_1398
bus,289,ad_1398
metro,"11""",ad_1073
bus,"20""",ad_1073
bus,"38""",ad_1073
bus,"39""",ad_1073
bus,"47""",ad_1073
bus,"75""",ad_1073
metro,"10""",ad_391
bus,"22""",ad_391
bus,"32""",ad_391
bus,"52""",ad_391
bus,"62""",ad_391
bus,"72""",ad_391
bus,123,ad_391
bus,175,ad_391
bus,189,ad_391
bus,241,ad_391
bus,289,ad_391
bus,"20""",ad_729
bus,"21""",ad_729
bus,"27""",ad_729
bus,"29""",ad_729
bus,"39""",ad_729
bus,"42""",ad_729
bus,"48""",ad_729
bus,"52""",ad_729
bus,"67""",ad_729
bus,"68""",ad_729
bus,"74""",ad_729
bus,"81""",ad_729
bus,"85""",ad_729
bus,"95""",ad_729
metro,"11""",ad_1931
bus,"48""",ad_1931
bus,"60""",ad_1931
bus,"29""",ad_260
bus,"67""",ad_260
bus,"69""",ad_260
bus,"75""",ad_260
bus,"76""",ad_260
bus,"96""",ad_260
bus,T3a,ad_234
metro,"13""",ad_234
bus,"58""",ad_234
bus,"62""",ad_234
bus,"95""",ad_234
bus,191,ad_234
bus,"T2""",ad_1903
bus,T3a,ad_1903
metro,"12""",ad_1903
bus,"39""",ad_1903
bus,"42""",ad_1903
bus,"62""",ad_1903
bus,"80""",ad_1903
bus,126,ad_1903
bus,169,ad_1903
bus,189,ad_1903
bus,290,ad_1903
bus,323,ad_1903
bus,T3a,ad_1139
bus,"26""",ad_1139
bus,"29""",ad_1139
bus,"56""",ad_1139
bus,"64""",ad_1139
bus,"86""",ad_1139
bus,351,ad_1139
bus,T3a,ad_2110
bus,"28""",ad_2110
bus,"38""",ad_2110
bus,"58""",ad_2110
bus,"62""",ad_2110
bus,"68""",ad_2110
bus,125,ad_2110
bus,126,ad_2110
bus,128,ad_2110
bus,187,ad_2110
bus,188,ad_2110
bus,194,ad_2110
bus,197,ad_2110
bus,295,ad_2110
bus,297,ad_2110
bus,299,ad_2110
bus,513,ad_2110
bus,T3b,ad_149
bus,"26""",ad_149
bus,"57""",ad_149
bus,"60""",ad_149
bus,"61""",ad_149
bus,"64""",ad_149
bus,"69""",ad_149
bus,"76""",ad_149
bus,"96""",ad_149
bus,102,ad_149
bus,351,ad_149
bus,501,ad_149
bus,"26""",ad_1444
bus,"57""",ad_1444
bus,"61""",ad_1444
bus,"64""",ad_1444
bus,"69""",ad_1444
bus,"76""",ad_1444
bus,501,ad_1444
bus,T3b,ad_174
bus,"48""",ad_174
bus,"60""",ad_174
bus,"75""",ad_174
bus,151,ad_174
bus,T3b,ad_1482
metro,"11""",ad_1482
bus,"26""",ad_1482
bus,"48""",ad_1482
bus,"60""",ad_1482
bus,"61""",ad_1482
bus,"96""",ad_1482
bus,105,ad_1482
bus,115,ad_1482
bus,129,ad_1482
bus,170,ad_1482
bus,249,ad_1482
bus,T3b,ad_845
bus,"26""",ad_845
bus,"57""",ad_845
bus,"60""",ad_845
bus,"61""",ad_845
bus,"64""",ad_845
bus,"69""",ad_845
bus,"76""",ad_845
bus,"96""",ad_845
bus,102,ad_845
bus,351,ad_845
bus,501,ad_845
bus,T3b,ad_1778
bus,"26""",ad_1778
bus,"57""",ad_1778
bus,"60""",ad_1778
bus,"61""",ad_1778
bus,"64""",ad_1778
bus,"69""",ad_1778
bus,"76""",ad_1778
bus,"96""",ad_1778
bus,102,ad_1778
bus,351,ad_1778
bus,501,ad_1778
bus,"T2""",ad_1558
bus,T3a,ad_1558
metro,"12""",ad_1558
bus,"39""",ad_1558
bus,"42""",ad_1558
bus,"62""",ad_1558
bus,"80""",ad_1558
bus,126,ad_1558
bus,169,ad_1558
bus,189,ad_1558
bus,290,ad_1558
bus,323,ad_1558
bus,"22""",ad_1613
bus,"28""",ad_1613
bus,"32""",ad_1613
bus,"43""",ad_1613
bus,"52""",ad_1613
bus,"73""",ad_1613
bus,"80""",ad_1613
bus,"83""",ad_1613
bus,"84""",ad_1613
bus,"93""",ad_1613
bus,"20""",ad_359
bus,"29""",ad_359
bus,"46""",ad_359
bus,"61""",ad_359
bus,"65""",ad_359
bus,"69""",ad_359
bus,"76""",ad_359
bus,"86""",ad_359
bus,"26""",ad_1083
bus,"46""",ad_1083
bus,"48""",ad_1083
bus,"60""",ad_1083
bus,"75""",ad_1083
metro,"12""",ad_1986
bus,"26""",ad_1986
bus,"30""",ad_1986
bus,"32""",ad_1986
bus,"42""",ad_1986
bus,"43""",ad_1986
bus,"54""",ad_1986
bus,"67""",ad_1986
bus,"74""",ad_1986
bus,"85""",ad_1986
metro,"13""",ad_1215
bus,"30""",ad_1215
bus,"31""",ad_1215
bus,"54""",ad_1215
bus,"66""",ad_1215
bus,"74""",ad_1215
bus,"81""",ad_1215
bus,518,ad_1215
bus,"48""",ad_2071
bus,"54""",ad_2071
bus,"60""",ad_2071
bus,T3b,ad_397
bus,"56""",ad_397
bus,"60""",ad_397
bus,"81""",ad_397
bus,"85""",ad_397
bus,"95""",ad_397
bus,137,ad_397
bus,166,ad_397
bus,255,ad_397
bus,341,ad_397
metro,"12""",ad_879
bus,"31""",ad_879
bus,"56""",ad_879
bus,"60""",ad_879
bus,"85""",ad_879
bus,302,ad_879
metro,"12""",ad_1622
bus,"26""",ad_1622
bus,"30""",ad_1622
bus,"32""",ad_1622
bus,"42""",ad_1622
bus,"43""",ad_1622
bus,"54""",ad_1622
bus,"67""",ad_1622
bus,"74""",ad_1622
bus,"85""",ad_1622
bus,T3a,ad_281
bus,"26""",ad_281
bus,"29""",ad_281
bus,"56""",ad_281
bus,"64""",ad_281
bus,"86""",ad_281
bus,351,ad_281
bus,"26""",ad_378
bus,"96""",ad_378
bus,T3a,ad_123
metro,"13""",ad_123
bus,"58""",ad_123
bus,"62""",ad_123
bus,"95""",ad_123
bus,191,ad_123
metro,"12""",ad_1988
bus,"26""",ad_1988
bus,"30""",ad_1988
bus,"32""",ad_1988
bus,"42""",ad_1988
bus,"43""",ad_1988
bus,"54""",ad_1988
bus,"67""",ad_1988
bus,"74""",ad_1988
bus,"85""",ad_1988
bus,"26""",ad_1051
bus,"96""",ad_1051
bus,T3a,ad_57
bus,"28""",ad_57
bus,"38""",ad_57
bus,"58""",ad_57
bus,"62""",ad_57
bus,"68""",ad_57
bus,125,ad_57
bus,126,ad_57
bus,128,ad_57
bus,187,ad_57
bus,188,ad_57
bus,194,ad_57
bus,197,ad_57
bus,295,ad_57
bus,297,ad_57
bus,299,ad_57
bus,513,ad_57
bus,"T2""",ad_762
bus,T3a,ad_762
metro,"12""",ad_762
bus,"39""",ad_762
bus,"42""",ad_762
bus,"62""",ad_762
bus,"80""",ad_762
bus,126,ad_762
bus,169,ad_762
bus,189,ad_762
bus,290,ad_762
bus,323,ad_762
metro,"10""",ad_1840
bus,"42""",ad_1840
bus,"62""",ad_1840
bus,"70""",ad_1840
bus,"88""",ad_1840
metro,"10""",ad_953
bus,"42""",ad_953
bus,"62""",ad_953
bus,"70""",ad_953
bus,"88""",ad_953
bus,"48""",ad_1574
bus,"54""",ad_1574
bus,"60""",ad_1574
bus,519,ad_1574
metro,"13""",ad_1385
bus,"31""",ad_1385
bus,"54""",ad_1385
bus,"74""",ad_1385
bus,"81""",ad_1385
bus,518,ad_1385
metro,"12""",ad_2045
bus,"30""",ad_2045
bus,"54""",ad_2045
bus,"67""",ad_2045
bus,"74""",ad_2045
bus,"80""",ad_2045
bus,"85""",ad_2045
bus,"95""",ad_2045
bus,"29""",ad_237
bus,"46""",ad_237
bus,"56""",ad_237
bus,"64""",ad_237
bus,112,ad_237
bus,114,ad_237
bus,115,ad_237
bus,118,ad_237
bus,124,ad_237
bus,210,ad_237
bus,318,ad_237
bus,325,ad_237
metro,"13""",ad_548
bus,"30""",ad_548
bus,"31""",ad_548
bus,"54""",ad_548
bus,"66""",ad_548
bus,"74""",ad_548
bus,"81""",ad_548
bus,518,ad_548
bus,T3a,ad_1619
bus,"39""",ad_1619
bus,"42""",ad_1619
bus,"62""",ad_1619
bus,"88""",ad_1619
bus,169,ad_1619
bus,"T2""",ad_710
bus,T3a,ad_710
metro,"12""",ad_710
bus,"39""",ad_710
bus,"42""",ad_710
bus,"62""",ad_710
bus,"80""",ad_710
bus,126,ad_710
bus,169,ad_710
bus,189,ad_710
bus,290,ad_710
bus,323,ad_710
bus,T3a,ad_1140
bus,"26""",ad_1140
bus,"29""",ad_1140
bus,"56""",ad_1140
bus,"64""",ad_1140
bus,"86""",ad_1140
bus,351,ad_1140
metro,"11""",ad_1025
bus,"20""",ad_1025
bus,"32""",ad_1025
bus,"38""",ad_1025
bus,"39""",ad_1025
bus,"47""",ad_1025
bus,"56""",ad_1025
bus,"65""",ad_1025
bus,"75""",ad_1025
metro,"10""",ad_1168
bus,"42""",ad_1168
bus,"62""",ad_1168
bus,"70""",ad_1168
bus,"88""",ad_1168
bus,"26""",ad_1846
bus,"57""",ad_1846
bus,"61""",ad_1846
bus,"64""",ad_1846
bus,"69""",ad_1846
bus,"76""",ad_1846
bus,501,ad_1846
bus,"30""",ad_2021
bus,"53""",ad_2021
bus,"94""",ad_2021
bus,518,ad_2021
bus,"26""",ad_1446
bus,"57""",ad_1446
bus,"61""",ad_1446
bus,"64""",ad_1446
bus,"69""",ad_1446
bus,"76""",ad_1446
bus,501,ad_1446
bus,T3a,ad_1946
bus,"39""",ad_1946
bus,"42""",ad_1946
bus,"62""",ad_1946
bus,"88""",ad_1946
bus,169,ad_1946
metro,"11""",ad_1930
bus,"48""",ad_1930
bus,"60""",ad_1930
bus,T3b,ad_265
bus,"26""",ad_265
bus,"57""",ad_265
bus,"64""",ad_265
bus,"76""",ad_265
bus,351,ad_265
bus,501,ad_265
metro,"13""",ad_1180
bus,"30""",ad_1180
bus,"31""",ad_1180
bus,"54""",ad_1180
bus,"66""",ad_1180
bus,"74""",ad_1180
bus,"81""",ad_1180
bus,518,ad_1180
metro,"10""",ad_1169
bus,"42""",ad_1169
bus,"62""",ad_1169
bus,"70""",ad_1169
bus,"88""",ad_1169
bus,T3b,ad_1108
metro,"13""",ad_1108
metro,"14""",ad_1108
bus,"54""",ad_1108
bus,"66""",ad_1108
bus,"74""",ad_1108
bus,"81""",ad_1108
bus,138,ad_1108
bus,173,ad_1108
bus,341,ad_1108
bus,518,ad_1108
bus,T3b,ad_1741
metro,"11""",ad_1741
bus,"26""",ad_1741
bus,"48""",ad_1741
bus,"60""",ad_1741
bus,"61""",ad_1741
bus,"96""",ad_1741
bus,105,ad_1741
bus,115,ad_1741
bus,129,ad_1741
bus,170,ad_1741
bus,249,ad_1741
bus,"29""",ad_1165
bus,"46""",ad_1165
bus,"56""",ad_1165
bus,"64""",ad_1165
bus,112,ad_1165
bus,114,ad_1165
bus,115,ad_1165
bus,118,ad_1165
bus,124,ad_1165
bus,210,ad_1165
bus,318,ad_1165
bus,325,ad_1165
bus,T3b,ad_1853
bus,"56""",ad_1853
bus,"60""",ad_1853
bus,"81""",ad_1853
bus,"85""",ad_1853
bus,"95""",ad_1853
bus,137,ad_1853
bus,166,ad_1853
bus,255,ad_1853
bus,341,ad_1853
metro,"10""",ad_1257
bus,"28""",ad_1257
bus,"39""",ad_1257
bus,"70""",ad_1257
bus,"82""",ad_1257
bus,"87""",ad_1257
bus,"89""",ad_1257
bus,"92""",ad_1257
bus,"94""",ad_1257
bus,"95""",ad_1257
bus,"96""",ad_1257
metro,"13""",ad_803
bus,"28""",ad_803
bus,"58""",ad_803
bus,"62""",ad_803
bus,"88""",ad_803
bus,T3a,ad_124
metro,"13""",ad_124
bus,"58""",ad_124
bus,"62""",ad_124
bus,"95""",ad_124
bus,191,ad_124
bus,"20""",ad_294
bus,"65""",ad_294
bus,"75""",ad_294
bus,"96""",ad_294
bus,T3a,ad_643
bus,"28""",ad_643
bus,"38""",ad_643
bus,"58""",ad_643
bus,"62""",ad_643
bus,"68""",ad_643
bus,125,ad_643
bus,126,ad_643
bus,128,ad_643
bus,187,ad_643
bus,188,ad_643
bus,194,ad_643
bus,197,ad_643
bus,295,ad_643
bus,297,ad_643
bus,299,ad_643
bus,513,ad_643
bus,T3a,ad_1755
bus,"28""",ad_1755
bus,"38""",ad_1755
bus,"58""",ad_1755
bus,"62""",ad_1755
bus,"68""",ad_1755
bus,125,ad_1755
bus,126,ad_1755
bus,128,ad_1755
bus,187,ad_1755
bus,188,ad_1755
bus,194,ad_1755
bus,197,ad_1755
bus,295,ad_1755
bus,297,ad_1755
bus,299,ad_1755
bus,513,ad_1755
metro,"12""",ad_1684
bus,"31""",ad_1684
bus,"56""",ad_1684
bus,"60""",ad_1684
bus,"80""",ad_1684
bus,"85""",ad_1684
bus,"95""",ad_1684
bus,137,ad_1684
bus,255,ad_1684
bus,T3b,ad_1870
bus,"48""",ad_1870
bus,"60""",ad_1870
bus,"75""",ad_1870
bus,151,ad_1870
metro,"12""",ad_1686
bus,"31""",ad_1686
bus,"56""",ad_1686
bus,"60""",ad_1686
bus,"80""",ad_1686
bus,"85""",ad_1686
bus,"95""",ad_1686
bus,137,ad_1686
bus,255,ad_1686
metro,"13""",ad_1645
bus,"24""",ad_1645
bus,"28""",ad_1645
bus,"32""",ad_1645
bus,"42""",ad_1645
bus,"72""",ad_1645
bus,"73""",ad_1645
bus,"80""",ad_1645
bus,"83""",ad_1645
bus,"92""",ad_1645
bus,"93""",ad_1645
metro,"12""",ad_785
bus,"30""",ad_785
bus,"54""",ad_785
bus,"67""",ad_785
bus,"74""",ad_785
bus,"80""",ad_785
bus,"85""",ad_785
bus,"95""",ad_785
metro,"11""",ad_1679
bus,"20""",ad_1679
bus,"32""",ad_1679
bus,"38""",ad_1679
bus,"39""",ad_1679
bus,"47""",ad_1679
bus,"56""",ad_1679
bus,"65""",ad_1679
bus,"75""",ad_1679
bus,"26""",ad_1289
bus,"57""",ad_1289
bus,"61""",ad_1289
bus,"64""",ad_1289
bus,"69""",ad_1289
bus,"76""",ad_1289
bus,501,ad_1289
metro,"11""",ad_1268
bus,"20""",ad_1268
bus,"46""",ad_1268
bus,"56""",ad_1268
bus,"65""",ad_1268
bus,"69""",ad_1268
bus,"75""",ad_1268
bus,"96""",ad_1268
bus,"22""",ad_1658
bus,"32""",ad_1658
bus,"52""",ad_1658
bus,"63""",ad_1658
bus,"72""",ad_1658
bus,241,ad_1658
bus,244,ad_1658
bus,T3a,ad_1726
bus,"62""",ad_1726
bus,"89""",ad_1726
bus,"95""",ad_1726
metro,"12""",ad_168
bus,"31""",ad_168
bus,"56""",ad_168
bus,"60""",ad_168
bus,"85""",ad_168
bus,302,ad_168
metro,"12""",ad_765
bus,"31""",ad_765
bus,"56""",ad_765
bus,"60""",ad_765
bus,"80""",ad_765
bus,"85""",ad_765
bus,"95""",ad_765
bus,137,ad_765
bus,255,ad_765
bus,T3a,ad_1039
bus,"26""",ad_1039
bus,"29""",ad_1039
bus,"56""",ad_1039
bus,"64""",ad_1039
bus,"86""",ad_1039
bus,351,ad_1039
bus,T3a,ad_914
bus,"28""",ad_914
bus,"38""",ad_914
bus,"58""",ad_914
bus,"62""",ad_914
bus,"68""",ad_914
bus,125,ad_914
bus,126,ad_914
bus,128,ad_914
bus,187,ad_914
bus,188,ad_914
bus,194,ad_914
bus,197,ad_914
bus,295,ad_914
bus,297,ad_914
bus,299,ad_914
bus,513,ad_914
bus,"26""",ad_918
bus,"46""",ad_918
bus,"56""",ad_918
bus,"57""",ad_918
bus,"76""",ad_918
bus,"86""",ad_918
bus,351,ad_918
bus,T3a,ad_1509
bus,"28""",ad_1509
bus,"38""",ad_1509
bus,"58""",ad_1509
bus,"62""",ad_1509
bus,"68""",ad_1509
bus,125,ad_1509
bus,126,ad_1509
bus,128,ad_1509
bus,187,ad_1509
bus,188,ad_1509
bus,194,ad_1509
bus,197,ad_1509
bus,295,ad_1509
bus,297,ad_1509
bus,299,ad_1509
bus,513,ad_1509
bus,T3b,ad_1909
bus,"48""",ad_1909
bus,"60""",ad_1909
bus,"75""",ad_1909
bus,151,ad_1909
bus,T3a,ad_1540
bus,"28""",ad_1540
bus,"38""",ad_1540
bus,"58""",ad_1540
bus,"62""",ad_1540
bus,"68""",ad_1540
bus,125,ad_1540
bus,126,ad_1540
bus,128,ad_1540
bus,187,ad_1540
bus,188,ad_1540
bus,194,ad_1540
bus,197,ad_1540
bus,295,ad_1540
bus,297,ad_1540
bus,299,ad_1540
bus,513,ad_1540
bus,"22""",ad_1757
bus,"32""",ad_1757
bus,"52""",ad_1757
bus,"63""",ad_1757
bus,"72""",ad_1757
bus,241,ad_1757
bus,244,ad_1757
metro,"11""",ad_1594
bus,"20""",ad_1594
bus,"46""",ad_1594
bus,"56""",ad_1594
bus,"65""",ad_1594
bus,"69""",ad_1594
bus,"75""",ad_1594
